quote_id,group_id,page_id,page_title,page_link,page_date,text,character_id,character_name,character_category
14594,6512,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: you know like gears and lava and shit</span>",3,Dave,Beta Kids
14597,6514,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: wrong it kicks ass</span>",3,Dave,Beta Kids
14600,6516,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: egbert stfu and give me your goddamn boonbuck j3gus fuck</span>",3,Dave,Beta Kids
14601,6516,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: ill turn it into a boonmint in an hour and youll get it back ok</span>",3,Dave,Beta Kids
14604,6518,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: no comment</span>",3,Dave,Beta Kids
14607,6520,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: you can wire it to my account</span>",3,Dave,Beta Kids
14608,6520,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: ill send you the app</span>",3,Dave,Beta Kids
14610,6522,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: i know</span>",3,Dave,Beta Kids
14611,6522,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: but this takes like two seconds</span>",3,Dave,Beta Kids
14614,6524,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: dude</span>",3,Dave,Beta Kids
14615,6524,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: dont do the vriska thing ok</span>",3,Dave,Beta Kids
14616,6524,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: shes messed up we talked about this</span>",3,Dave,Beta Kids
14617,6524,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: or will talk</span>",3,Dave,Beta Kids
14619,6526,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: whatever</span>",3,Dave,Beta Kids
14620,6526,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: alright app incoming</span>",3,Dave,Beta Kids
14621,6526,2735,John: Pester someone's server player's server player.,?s=6&p=004637,2010-10-05,"<span style=""color: #e00707"">TG: gotta go later</span>",3,Dave,Beta Kids
14627,6530,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: hey</span>",3,Dave,Beta Kids
14628,6530,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: have i made enough money yet</span>",3,Dave,Beta Kids
14632,6532,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ok</span>",3,Dave,Beta Kids
14634,6534,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: fuck</span>",3,Dave,Beta Kids
14635,6534,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: bout time</span>",3,Dave,Beta Kids
14636,6534,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: what took so long</span>",3,Dave,Beta Kids
14644,6536,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: k cool lets see it</span>",3,Dave,Beta Kids
14648,6538,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: damn</span>",3,Dave,Beta Kids
14649,6538,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: thats incredible</span>",3,Dave,Beta Kids
14653,6540,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: oh shit really</span>",3,Dave,Beta Kids
14654,6540,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: that loud sound of shock you just smelled was my jaw hitting the floor</span>",3,Dave,Beta Kids
14661,6542,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: yeah i mean</span>",3,Dave,Beta Kids
14662,6542,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: i cant possibly argue with any of that</span>",3,Dave,Beta Kids
14663,6542,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: so are we done making money yet or what</span>",3,Dave,Beta Kids
14666,6544,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: yeah i kinda figured</span>",3,Dave,Beta Kids
14669,6546,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: im not complaining</span>",3,Dave,Beta Kids
14670,6546,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: but you said there was something specific we were working toward here</span>",3,Dave,Beta Kids
14671,6546,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: i mean aside from buying up all the nastiest fraymotifs</span>",3,Dave,Beta Kids
14675,6548,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: competitive</span>",3,Dave,Beta Kids
14676,6548,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: man</span>",3,Dave,Beta Kids
14677,6548,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: dont matter what i do im not gonna outpace egbert</span>",3,Dave,Beta Kids
14679,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: hey its not like the futures a mystery or anything weve both seen it</span>",3,Dave,Beta Kids
14680,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: well</span>",3,Dave,Beta Kids
14681,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ive seen it</span>",3,Dave,Beta Kids
14682,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: youve just caught a whiff of it</span>",3,Dave,Beta Kids
14683,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: like a hungry beggar loitering cross the street of an olive garden</span>",3,Dave,Beta Kids
14684,6550,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: just cause a filthy vagrants barred from entry dont mean a dude doesnt know italian foods nearby its a fucking fact to his nose</span>",3,Dave,Beta Kids
14692,6552,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: yeah fine</span>",3,Dave,Beta Kids
14693,6552,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: so whats the other thing we were accomplishing here</span>",3,Dave,Beta Kids
14694,6552,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: does that get to be not an obnoxious secret yet</span>",3,Dave,Beta Kids
14697,6554,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ok so this was your game</span>",3,Dave,Beta Kids
14698,6554,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: to get rich off me</span>",3,Dave,Beta Kids
14702,6556,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: alright well its not like i even have a problem parting with this useless bullshit money</span>",3,Dave,Beta Kids
14703,6556,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: how much do you need</span>",3,Dave,Beta Kids
14705,6558,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: thats all</span>",3,Dave,Beta Kids
14706,6558,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: i can afford to give you a fuckload more than that</span>",3,Dave,Beta Kids
14707,6558,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: how bout i give you an even boonbank</span>",3,Dave,Beta Kids
14710,6560,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ok just to be clear</span>",3,Dave,Beta Kids
14711,6560,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: thats 413</span>",3,Dave,Beta Kids
14712,6560,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: not ""aie""</span>",3,Dave,Beta Kids
14715,6562,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: whats up with that number</span>",3,Dave,Beta Kids
14716,6562,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ive seen it around</span>",3,Dave,Beta Kids
14718,6564,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: whats that mean</span>",3,Dave,Beta Kids
14720,6566,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ok awesome</span>",3,Dave,Beta Kids
14725,6568,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: you mean i can do that</span>",3,Dave,Beta Kids
14726,6568,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: then</span>",3,Dave,Beta Kids
14727,6568,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: why werent we just wiring money into the past for these investment escapades instead of doing all this time traveling</span>",3,Dave,Beta Kids
14732,6570,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: oh yeah</span>",3,Dave,Beta Kids
14733,6570,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: i knew that its just frustrating sometimes its like paradox space makes you do everything the hard way</span>",3,Dave,Beta Kids
14736,6572,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: sure</span>",3,Dave,Beta Kids
14742,6574,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
14743,6574,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: reminds me</span>",3,Dave,Beta Kids
14744,6574,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: i made you a comic a while ago</span>",3,Dave,Beta Kids
14746,6576,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: <a href=""http://tinyurl.com/ohy34h"" target=""_blank"" class=""postlink"">yeah here</a></span>",3,Dave,Beta Kids
14751,6578,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: yeah ok whatever you say</span>",3,Dave,Beta Kids
14752,6578,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: fuckin aliens</span>",3,Dave,Beta Kids
14754,6580,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: ok cool</span>",3,Dave,Beta Kids
14755,6580,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: hey boonbonds incoming now</span>",3,Dave,Beta Kids
14756,6580,2740,Dave: Answer.,?s=6&p=004642,2010-10-07,"<span style=""color: #e00707"">TG: brace yourself six hours ago</span>",3,Dave,Beta Kids
14910,6655,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: yes im a girl</span>",3,Dave,Beta Kids
14915,6657,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: north american hollering phallus baboon</span>",3,Dave,Beta Kids
14918,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: no its true we are highly endangered</span>",3,Dave,Beta Kids
14919,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: when our territory is threatened thats when the indiscriminate fucking begins</span>",3,Dave,Beta Kids
14920,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: could fuck a circus tent down a gas tank</span>",3,Dave,Beta Kids
14921,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: bunch it up in there good</span>",3,Dave,Beta Kids
14922,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: slam the lid and drive away</span>",3,Dave,Beta Kids
14923,6659,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: beep beep albino hairless dickmonkey coming through</span>",3,Dave,Beta Kids
14926,6661,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: the glittering civilization before you was built on angry apefuck power alone</span>",3,Dave,Beta Kids
14927,6661,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: stand agog and marvel bitch</span>",3,Dave,Beta Kids
14931,6663,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: shaggy 2 dope</span>",3,Dave,Beta Kids
14937,6665,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok sorry</span>",3,Dave,Beta Kids
14938,6665,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: its ben stiller</span>",3,Dave,Beta Kids
14940,6667,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: nope</span>",3,Dave,Beta Kids
14941,6667,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: sorry to disappoint you dude</span>",3,Dave,Beta Kids
14943,6669,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: dont care</span>",3,Dave,Beta Kids
14946,6671,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: oh man another failed trolling attempt</span>",3,Dave,Beta Kids
14947,6671,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i had such high hopes trapezi it started out brilliantly</span>",3,Dave,Beta Kids
14951,6673,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: excuse me but it says right in the header of this conversation that youre trolling me</span>",3,Dave,Beta Kids
14952,6673,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: persterchum always knows</span>",3,Dave,Beta Kids
14960,6675,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: no shit</span>",3,Dave,Beta Kids
14963,6677,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok</span>",3,Dave,Beta Kids
14964,6677,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: let me just set aside some time to be stupid enough to believe that</span>",3,Dave,Beta Kids
14965,6677,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: hey looks like next month is chemical lobotomy month youre in luck</span>",3,Dave,Beta Kids
14968,6679,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: so what do you think</span>",3,Dave,Beta Kids
14969,6679,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: time to block you yet or what</span>",3,Dave,Beta Kids
14974,6681,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: drawing a comic</span>",3,Dave,Beta Kids
14977,6683,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: awesome</span>",3,Dave,Beta Kids
14979,6685,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: nah</span>",3,Dave,Beta Kids
14983,6687,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i dunno</span>",3,Dave,Beta Kids
14984,6687,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: you seem kinda young to me and this thing is like</span>",3,Dave,Beta Kids
14985,6687,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: borderline pornographic</span>",3,Dave,Beta Kids
14986,6687,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: how old are you</span>",3,Dave,Beta Kids
14988,6689,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: goddamn</span>",3,Dave,Beta Kids
14989,6689,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok now youre messing with me arent you you arent 6</span>",3,Dave,Beta Kids
14991,6691,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: whatever thats bullshit</span>",3,Dave,Beta Kids
14992,6691,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok fuck it</span>",3,Dave,Beta Kids
14993,6691,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: just dont tell your parents</span>",3,Dave,Beta Kids
14995,6693,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: thats just about the saddest thing i ever heard get said</span>",3,Dave,Beta Kids
14996,6693,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: here</span>",3,Dave,Beta Kids
14997,6693,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: <a href=""http://tinyurl.com/CDandSL"" target=""_blank"" class=""postlink"">http://tinyurl.com/CDandSL</a></span>",3,Dave,Beta Kids
15000,6695,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i guess</span>",3,Dave,Beta Kids
15002,6697,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: its ok</span>",3,Dave,Beta Kids
15003,6697,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: im not thrilled with this direction though i think its too much like my bros stuff</span>",3,Dave,Beta Kids
15004,6697,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: need to figure out my own ironic statement to make</span>",3,Dave,Beta Kids
15005,6697,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: spread my wings you know</span>",3,Dave,Beta Kids
15009,6699,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: pretty deep troll girl</span>",3,Dave,Beta Kids
15015,6701,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok</span>",3,Dave,Beta Kids
15016,6701,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i see</span>",3,Dave,Beta Kids
15017,6701,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: that fucking puppet</span>",3,Dave,Beta Kids
15019,6703,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: uh what</span>",3,Dave,Beta Kids
15021,6705,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: man i dunno</span>",3,Dave,Beta Kids
15022,6705,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: wheres this drawing you promised me</span>",3,Dave,Beta Kids
15027,6707,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: oh my fucking hell</span>",3,Dave,Beta Kids
15028,6707,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: that is horrendous</span>",3,Dave,Beta Kids
15029,6707,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: in the most beautiful way</span>",3,Dave,Beta Kids
15031,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: god damn</span>",3,Dave,Beta Kids
15032,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: that mouth</span>",3,Dave,Beta Kids
15033,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: its like</span>",3,Dave,Beta Kids
15034,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i dont know</span>",3,Dave,Beta Kids
15035,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: a fucking pork chop</span>",3,Dave,Beta Kids
15036,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: jegus</span>",3,Dave,Beta Kids
15037,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i mean jesus</span>",3,Dave,Beta Kids
15038,6709,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: so overwhelmed i cant even damn type</span>",3,Dave,Beta Kids
15041,6711,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: is there even any other way to draw on a computer</span>",3,Dave,Beta Kids
15042,6711,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: fuckin doubt it</span>",3,Dave,Beta Kids
15046,6713,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok lets say its</span>",3,Dave,Beta Kids
15047,6713,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: dave why not</span>",3,Dave,Beta Kids
15051,6715,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: fuck</span>",3,Dave,Beta Kids
15054,6717,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: what the hell could you possibly have to do</span>",3,Dave,Beta Kids
15055,6717,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: doesnt seem like youre into trolling us as much as your numbnut friends</span>",3,Dave,Beta Kids
15058,6719,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: yeah what didnt you get the memo</span>",3,Dave,Beta Kids
15064,6721,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: your leader</span>",3,Dave,Beta Kids
15065,6721,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: thats a retarded thing to say even by the standard of your own bullshit made up vernacular</span>",3,Dave,Beta Kids
15067,6723,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: whos he really</span>",3,Dave,Beta Kids
15068,6723,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: your boyfriend or something</span>",3,Dave,Beta Kids
15073,6725,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok asking for an explanation on that is pretty much the exact opposite of what im doing</span>",3,Dave,Beta Kids
15074,6725,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: and interesteds the opposite of what im being</span>",3,Dave,Beta Kids
15083,6727,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ok that remark was almost as boring as it was weird</span>",3,Dave,Beta Kids
15086,6729,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: haha</span>",3,Dave,Beta Kids
15089,6731,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i dont cry</span>",3,Dave,Beta Kids
15093,6733,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: oh god</span>",3,Dave,Beta Kids
15097,6735,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: i plan on forgetting about you instantly after this conversation</span>",3,Dave,Beta Kids
15102,6737,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: well maybe</span>",3,Dave,Beta Kids
15103,6737,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: even if thats the case</span>",3,Dave,Beta Kids
15104,6737,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: ill just forget on principle</span>",3,Dave,Beta Kids
15106,6739,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: yeah</span>",3,Dave,Beta Kids
15107,6739,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: pretty cool guy here</span>",3,Dave,Beta Kids
15108,6739,2770,Terezi: Troll this awesome coolkid.,?s=6&p=004672,2010-10-15,"<span style=""color: #e00707"">TG: case you hadnt noticed</span>",3,Dave,Beta Kids
15113,6742,2772,Dave: Pester Terezi.,?s=6&p=004674,2010-10-15,"<span style=""color: #e00707"">TG: what the fuck was the point of this again</span>",3,Dave,Beta Kids
15118,6744,2772,Dave: Pester Terezi.,?s=6&p=004674,2010-10-15,"<span style=""color: #e00707"">TG: this is bullshit</span>",3,Dave,Beta Kids
